classification,corner_near_white,edge_near_white,edge_strict_white,edge_transparent,file_path,has_alpha,height,image_id,is_main,overall_near_white,product_id,sort_order,width
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a883b0b4.jpg,False,540,2822,0,0.79576,1475,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a883b6bd.jpg,False,540,2823,0,0.88428,1475,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a892c40a.jpg,False,540,2824,1,0.97228,1476,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a892ca1e.jpg,False,540,2825,0,0.79576,1476,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a892cf65.jpg,False,540,2826,0,0.88428,1476,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a8a6078a.jpg,False,540,2827,1,0.97228,1477,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a8a6140b.jpg,False,540,2828,0,0.79576,1477,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a8a61a35.jpg,False,540,2829,0,0.88428,1477,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a8b908ec.jpg,False,540,2830,1,0.97228,1478,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a8b90f2f.jpg,False,540,2831,0,0.79576,1478,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a8b914fe.jpg,False,540,2832,0,0.88428,1478,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a8cc5054.jpg,False,540,2833,1,0.97228,1479,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a8cc56a7.jpg,False,540,2834,0,0.79576,1479,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a8cc5cad.jpg,False,540,2835,0,0.88428,1479,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a8df0147.jpg,False,540,2836,1,0.97228,1480,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a8df07df.jpg,False,540,2837,0,0.79576,1480,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a8df0d7f.jpg,False,540,2838,0,0.88428,1480,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a8f24378.jpg,False,540,2839,1,0.97228,1481,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a8f24a51.jpg,False,540,2840,0,0.79576,1481,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a8f25148.jpg,False,540,2841,0,0.88428,1481,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a905161a.jpg,False,540,2842,1,0.97228,1482,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a9051cf3.jpg,False,540,2843,0,0.79576,1482,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a9052346.jpg,False,540,2844,0,0.88428,1482,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a917c1ab.jpg,False,540,2845,1,0.97228,1483,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a917c7c7.jpg,False,540,2846,0,0.79576,1483,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a917ce57.jpg,False,540,2847,0,0.88428,1483,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a92ab599.jpg,False,540,2848,1,0.97228,1484,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a92abcb0.jpg,False,540,2849,0,0.79576,1484,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a92ac2e8.jpg,False,540,2850,0,0.88428,1484,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a93ddcf9.jpg,False,540,2851,1,0.97228,1485,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a93de36b.jpg,False,540,2852,0,0.79576,1485,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a93dea9c.jpg,False,540,2853,0,0.88428,1485,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a9510871.jpg,False,540,2854,1,0.97228,1486,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a9510e7d.jpg,False,540,2855,0,0.79576,1486,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a9511564.jpg,False,540,2856,0,0.88428,1486,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a963e6cb.jpg,False,540,2857,1,0.97228,1487,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a963ecb4.jpg,False,540,2858,0,0.79576,1487,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a963f344.jpg,False,540,2859,0,0.88428,1487,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a9771a6d.jpg,False,540,2860,1,0.97228,1488,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a97721a1.jpg,False,540,2861,0,0.79576,1488,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a97727ff.jpg,False,540,2862,0,0.88428,1488,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a98ebb03.jpg,False,540,2863,1,0.97228,1489,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a98ec152.jpg,False,540,2864,0,0.79576,1489,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a98ec621.jpg,False,540,2865,0,0.88428,1489,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a9a2129d.jpg,False,540,2866,1,0.97228,1490,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a9a218a9.jpg,False,540,2867,0,0.79576,1490,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a9a21e39.jpg,False,540,2868,0,0.88428,1490,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a9b4e74b.jpg,False,540,2869,1,0.97228,1491,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a9b4ed1c.jpg,False,540,2870,0,0.79576,1491,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a9b4f2a4.jpg,False,540,2871,0,0.88428,1491,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a9c78f42.jpg,False,540,2872,1,0.97228,1492,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a9c7968a.jpg,False,540,2873,0,0.79576,1492,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a9c79d8d.jpg,False,540,2874,0,0.88428,1492,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a9d6241b.jpg,False,540,2875,1,0.97228,1493,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a9d62be1.jpg,False,540,2876,0,0.79576,1493,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a9d631bb.jpg,False,540,2877,0,0.88428,1493,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a9e537d8.jpg,False,540,2878,1,0.97228,1494,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a9e53dbb.jpg,False,540,2879,0,0.79576,1494,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a9e5436b.jpg,False,540,2880,0,0.88428,1494,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3a9f4099b.jpg,False,540,2881,1,0.97228,1495,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3a9f41019.jpg,False,540,2882,0,0.79576,1495,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3a9f416a4.jpg,False,540,2883,0,0.88428,1495,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3aa1701ce.jpg,False,540,2884,1,0.88326,1496,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3aa17085f.jpg,False,540,2885,0,0.97823,1496,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3aa170ede.jpg,False,540,2886,0,0.8925,1496,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3aa25e15c.jpg,False,540,2887,1,0.97228,1497,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3aa25e73e.jpg,False,540,2888,0,0.79576,1497,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3aa25ed40.jpg,False,540,2889,0,0.88428,1497,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3aa34ebb0.jpg,False,540,2890,1,0.97228,1498,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3aa34f2ac.jpg,False,540,2891,0,0.79576,1498,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3aa34f988.jpg,False,540,2892,0,0.88428,1498,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3aa43d552.jpg,False,540,2893,1,0.97228,1499,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3aa43dc2a.jpg,False,540,2894,0,0.79576,1499,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3aa43e176.jpg,False,540,2895,0,0.88428,1499,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3aa52ee49.jpg,False,540,2896,1,0.97228,1500,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3aa52f5a0.jpg,False,540,2897,0,0.79576,1500,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3aa52fc80.jpg,False,540,2898,0,0.88428,1500,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3aa61c6c2.jpg,False,540,2899,1,0.97228,1501,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3aa61ccdb.jpg,False,540,2900,0,0.79576,1501,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3aa61d286.jpg,False,540,2901,0,0.88428,1501,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3aa70cca5.jpg,False,540,2902,1,0.97228,1502,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3aa70efea.jpg,False,540,2903,0,0.79576,1502,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3aa70f70a.jpg,False,540,2904,0,0.88428,1502,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3aa802014.jpg,False,540,2905,1,0.97228,1503,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3aa8026fa.jpg,False,540,2906,0,0.79576,1503,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3aa802d1c.jpg,False,540,2907,0,0.88428,1503,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3aa989a8e.jpg,False,540,2908,1,0.97228,1504,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3aa98a100.jpg,False,540,2909,0,0.79576,1504,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3aa98a6ed.jpg,False,540,2910,0,0.88428,1504,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3aaa78392.jpg,False,540,2911,1,0.97228,1505,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3aaa78ab5.jpg,False,540,2912,0,0.79576,1505,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3aaa7914f.jpg,False,540,2913,0,0.88428,1505,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3aab6ab16.jpg,False,540,2914,1,0.97228,1506,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3aab6b5a4.jpg,False,540,2915,0,0.79576,1506,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3aab6bd7f.jpg,False,540,2916,0,0.88428,1506,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3aac5d92e.jpg,False,540,2917,1,0.97228,1507,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3aac5dfc4.jpg,False,540,2918,0,0.79576,1507,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3aac5e5d4.jpg,False,540,2919,0,0.88428,1507,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3aad4c34b.jpg,False,540,2920,1,0.97228,1508,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3aad4ca4d.jpg,False,540,2921,0,0.79576,1508,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3aad4cfee.jpg,False,540,2922,0,0.88428,1508,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3aae41c32.jpg,False,540,2923,1,0.97228,1509,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3aae42278.jpg,False,540,2924,0,0.79576,1509,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3aae427e4.jpg,False,540,2925,0,0.88428,1509,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3aaf30f2d.jpg,False,540,2926,1,0.97228,1510,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3aaf3156b.jpg,False,540,2927,0,0.79576,1510,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3aaf31a69.jpg,False,540,2928,0,0.88428,1510,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ab022b20.jpg,False,540,2929,1,0.97228,1511,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ab02309a.jpg,False,540,2930,0,0.79576,1511,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ab0236af.jpg,False,540,2931,0,0.88428,1511,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ab10fa79.jpg,False,540,2932,1,0.97228,1512,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ab11025f.jpg,False,540,2933,0,0.79576,1512,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ab1109b5.jpg,False,540,2934,0,0.88428,1512,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ab200763.jpg,False,540,2935,1,0.97228,1513,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ab200f63.jpg,False,540,2936,0,0.79576,1513,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ab2015f1.jpg,False,540,2937,0,0.88428,1513,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ab2e301e.jpg,False,540,2938,1,0.97228,1514,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ab2e37e9.jpg,False,540,2939,0,0.79576,1514,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ab2e3eb8.jpg,False,540,2940,0,0.88428,1514,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ab3d51f4.jpg,False,540,2941,1,0.97228,1515,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ab3d5953.jpg,False,540,2942,0,0.79576,1515,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ab3d600e.jpg,False,540,2943,0,0.88428,1515,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ab4bffbc.jpg,False,540,2944,1,0.97228,1516,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ab4c0628.jpg,False,540,2945,0,0.79576,1516,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ab4c0c90.jpg,False,540,2946,0,0.88428,1516,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ab5ae566.jpg,False,540,2947,1,0.97228,1517,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ab5aebd7.jpg,False,540,2948,0,0.79576,1517,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ab5af1d9.jpg,False,540,2949,0,0.88428,1517,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ab69d249.jpg,False,540,2950,1,0.97228,1518,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ab69d790.jpg,False,540,2951,0,0.79576,1518,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ab69ddae.jpg,False,540,2952,0,0.88428,1518,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ab7dc7d2.jpg,False,540,2953,1,0.97228,1519,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ab7dce3b.jpg,False,540,2954,0,0.79576,1519,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ab7dd4ec.jpg,False,540,2955,0,0.88428,1519,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ab8c7cb5.jpg,False,540,2956,1,0.97228,1520,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ab8c8372.jpg,False,540,2957,0,0.79576,1520,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ab8c8a2a.jpg,False,540,2958,0,0.88428,1520,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ab9b090e.jpg,False,540,2959,1,0.97228,1521,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ab9b0fd8.jpg,False,540,2960,0,0.79576,1521,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ab9b1618.jpg,False,540,2961,0,0.88428,1521,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3aba9b26e.jpg,False,540,2962,1,0.97228,1522,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3aba9b972.jpg,False,540,2963,0,0.79576,1522,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3aba9bf7d.jpg,False,540,2964,0,0.88428,1522,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3abb8870c.jpg,False,540,2965,1,0.97228,1523,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3abb88dd3.jpg,False,540,2966,0,0.79576,1523,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3abb894d9.jpg,False,540,2967,0,0.88428,1523,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3abc73e99.jpg,False,540,2968,1,0.97228,1524,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3abc744dc.jpg,False,540,2969,0,0.79576,1524,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3abc74ae4.jpg,False,540,2970,0,0.88428,1524,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3abd6ba01.jpg,False,540,2971,1,0.97228,1525,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3abd6bff5.jpg,False,540,2972,0,0.79576,1525,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3abd6c611.jpg,False,540,2973,0,0.88428,1525,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3abe56362.jpg,False,540,2974,1,0.97228,1526,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3abe56c3a.jpg,False,540,2975,0,0.79576,1526,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3abe57187.jpg,False,540,2976,0,0.88428,1526,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3abf4639d.jpg,False,540,2977,1,0.97228,1527,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3abf46959.jpg,False,540,2978,0,0.79576,1527,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3abf46f0e.jpg,False,540,2979,0,0.88428,1527,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ac031bf5.jpg,False,540,2980,1,0.97228,1528,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ac032393.jpg,False,540,2981,0,0.79576,1528,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ac0328f8.jpg,False,540,2982,0,0.88428,1528,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ac11cd57.jpg,False,540,2983,1,0.97228,1529,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ac11d35d.jpg,False,540,2984,0,0.79576,1529,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ac11d90f.jpg,False,540,2985,0,0.88428,1529,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ac208d7d.jpg,False,540,2986,1,0.97228,1530,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ac20958f.jpg,False,540,2987,0,0.79576,1530,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ac209baa.jpg,False,540,2988,0,0.88428,1530,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ac2e455b.jpg,False,540,2989,1,0.97228,1531,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ac2e4bc5.jpg,False,540,2990,0,0.79576,1531,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ac2e51df.jpg,False,540,2991,0,0.88428,1531,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ac3d20fb.jpg,False,540,2992,1,0.97228,1532,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ac3d27ae.jpg,False,540,2993,0,0.79576,1532,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ac3d2d97.jpg,False,540,2994,0,0.88428,1532,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ac4bc1c7.jpg,False,540,2995,1,0.97228,1533,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ac4bc8e4.jpg,False,540,2996,0,0.79576,1533,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ac4bcee0.jpg,False,540,2997,0,0.88428,1533,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ac6046bf.jpg,False,540,2998,1,0.97228,1534,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ac605034.jpg,False,540,2999,0,0.79576,1534,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ac6058be.jpg,False,540,3000,0,0.88428,1534,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ac6e1929.jpg,False,540,3001,1,0.97228,1535,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ac6e1f6a.jpg,False,540,3002,0,0.79576,1535,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ac6e25b7.jpg,False,540,3003,0,0.88428,1535,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ac7d116d.jpg,False,540,3004,1,0.97228,1536,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ac7d17c8.jpg,False,540,3005,0,0.79576,1536,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ac7d1e28.jpg,False,540,3006,0,0.88428,1536,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ac8df697.jpg,False,540,3007,1,0.97228,1537,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ac8e0dde.jpg,False,540,3008,0,0.79576,1537,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ac8e12ed.jpg,False,540,3009,0,0.88428,1537,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ac9c867e.jpg,False,540,3010,1,0.97228,1538,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ac9c8cc5.jpg,False,540,3011,0,0.79576,1538,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ac9c931e.jpg,False,540,3012,0,0.88428,1538,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3acab52e6.jpg,False,540,3013,1,0.97228,1539,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3acab5902.jpg,False,540,3014,0,0.79576,1539,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3acab5eaf.jpg,False,540,3015,0,0.88428,1539,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3acbaf66e.jpg,False,540,3016,1,0.97228,1540,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3acbafe7d.jpg,False,540,3017,0,0.79576,1540,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3acbb06b7.jpg,False,540,3018,0,0.88428,1540,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3acc9f8a4.jpg,False,540,3019,1,0.97228,1541,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3acc9ff41.jpg,False,540,3020,0,0.79576,1541,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3acca0641.jpg,False,540,3021,0,0.88428,1541,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3acd880fc.jpg,False,540,3022,1,0.97228,1542,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3acd886aa.jpg,False,540,3023,0,0.79576,1542,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3acd88cfa.jpg,False,540,3024,0,0.88428,1542,6,540
clean_white,1.0,0.9996,0.99949,0.0,p_6a1e3ace7a522.jpg,False,540,3025,1,0.97228,1543,1,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1e3ace7ab69.jpg,False,540,3026,0,0.79576,1543,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ace7b2a5.jpg,False,540,3027,0,0.88428,1543,6,540
needs_background,1.0,0.60261,0.60162,0.0,p_6a1c12d8bb74e.jpg,False,600,3028,1,0.25032,1544,0,600
needs_background,0.0,0.0002,0.0,0.0,p_6a1c12d8bbcb8.jpg,False,492,3029,0,0.00023,1544,1,624
clean_white,1.0,1.0,1.0,0.0,p_6a1c676f7a1fe.jpg,False,540,3030,0,0.88428,1544,2,540
clean_white,1.0,1.0,1.0,0.0,p_6a1c676f7aa0f.jpg,False,540,3031,0,0.91756,1544,4,540
clean_white,1.0,1.0,1.0,0.0,p_6a1c676f7afa6.jpg,False,540,3032,0,0.97275,1544,7,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1c6ec282f1f.jpg,False,540,3033,0,0.79576,1544,8,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1c6ec28360c.jpg,False,540,3034,0,0.63782,1544,10,540
clean_white,1.0,1.0,1.0,0.0,p_6a1c6ec283de6.jpg,False,540,3035,0,0.75032,1544,13,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3acfad5ff.jpg,False,540,3036,1,0.88428,1545,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3acfadb70.jpg,False,540,3037,0,0.91756,1545,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3acfae1e1.jpg,False,540,3038,0,0.97275,1545,6,540
review_white,1.0,0.85022,0.82342,0.0,p_6a1e3ad28622e.jpg,False,540,3039,1,0.58293,1546,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ad28683f.jpg,False,540,3040,0,0.88211,1546,3,540
review_white,0.92303,0.97643,0.97397,0.0,p_6a1e3ad286d22.jpg,False,540,3041,0,0.669,1546,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1e3ad46a053.jpg,False,540,3042,1,0.52382,1547,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ad46a7f1.jpg,False,540,3043,0,0.63819,1547,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1e3ad46af45.jpg,False,540,3044,0,0.55247,1547,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ad595ffe.jpg,False,540,3045,1,0.9831,1548,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ad59660a.jpg,False,540,3046,0,0.9735,1548,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ad596cf4.jpg,False,540,3047,0,0.97748,1548,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e3ad6c74a4.jpg,False,540,3048,1,0.88428,1549,1,540
